,Province/State,Country/Region,Lat,Long,total_cases,area,populations,peak_cases,normalized_peak,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20,10/6/20,10/7/20,10/8/20,10/9/20,10/10/20,10/11/20,10/12/20,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/1/20,11/2/20,11/3/20,11/4/20,11/5/20,11/6/20,11/7/20,11/8/20,11/9/20,11/10/20,11/11/20,11/12/20,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20
201,no province,Papua New Guinea,-6.314993,143.95555,602,no province Papua New Guinea,7132538.0,73.0,1.0234785990624937e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,8,3,1,1,7,23,0,1,0,0,9,19,19,1,3,39,10,25,0,26,0,0,73,-16,0,0,52,10,14,0,14,0,0,40,0,18,0,5,29,0,6,0,1,11,0,8,9,9,0,6,1,3,1,0,2,1,0,5,0,0,0,1,0,10,0,4,1,0,0,0,2,0,5,0,1,0,0,1,0,8,0,0,5,11,0,13,0,0,3,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,1,7,0,0,0,0,2,0,0,0,0,1,0,2,0,0
210,no province,Rwanda,-1.9403,29.8739,5507,no province Rwanda,53199.0,231.0,0.004342186883212091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,9,0,2,17,4,1,9,4,6,10,0,5,7,2,5,13,2,1,0,5,0,8,2,6,1,7,2,2,5,1,3,0,3,3,1,22,7,8,16,5,13,18,6,6,4,2,0,7,3,2,7,4,1,1,1,0,0,2,3,5,11,6,6,1,4,2,9,3,7,3,6,4,11,7,7,13,13,10,11,8,12,12,13,18,16,31,41,30,24,3,7,15,41,26,59,11,32,20,8,20,22,101,24,17,21,18,11,13,8,59,22,16,42,47,38,41,38,19,38,12,54,43,47,26,34,21,19,23,69,58,47,37,31,28,20,20,30,7,5,7,17,6,6,12,19,18,11,93,59,101,87,37,67,73,63,109,200,217,231,88,47,70,101,177,43,79,76,37,49,45,25,35,30,21,19,55,31,26,11,22,10,19,18,18,22,11,16,41,10,9,13,9,12,4,4,3,4,5,14,1,6,10,2,5,2,4,9,3,32,13,12,6,3,18,4,16,5,35,8,6,7,11,45,2,3,3,9,9,7,12,18,16,5,9,20,20,50,7,43,32,61,36,16
211,no province,Saint Kitts and Nevis,17.357822,-62.782998,19,no province Saint Kitts and Nevis,183627.0,5.0,2.7229111187352622e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,no province,Saint Lucia,13.9094,-60.9789,178,no province Saint Lucia,110940.0,13.0,0.00011718045790517397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,1,0,3,0,2,4,6,4,2,9,2,2,9,2,0,6,0,13,8,1,4,13,8,10,7,0,0,8,4,2,9,7
213,no province,Saint Vincent and the Grenadines,12.9843,-61.2872,83,no province Saint Vincent and the Grenadines,33931.0,7.0,0.00020630102266364092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,6,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5
214,no province,San Marino,43.9424,12.4578,1290,no province San Marino,219159.0,76.0,0.00034678019155042687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,6,5,0,2,13,0,15,11,7,11,0,21,8,0,10,0,25,0,31,12,0,21,0,15,1,0,6,6,0,9,0,14,7,0,13,0,54,11,12,0,0,15,1,54,9,20,6,1,14,12,13,12,0,25,0,15,10,6,11,0,2,0,7,19,14,1,14,-9,0,10,5,5,4,1,1,0,1,1,2,3,4,0,1,0,1,3,1,0,0,0,1,2,4,2,0,0,7,1,3,0,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,6,0,0,0,0,0,5,0,20,0,0,-19,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,18,0,0,0,7,0,8,28,17,0,0,33,0,0,76,0,0,0,0,66,0,49,0,0,0,71,0,76,0,63,0,0,37,0
215,no province,Sao Tome and Principe,0.1864,6.6131,967,no province Sao Tome and Principe,34813871.0,151.0,4.3373516263100994e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,0,0,7,151,0,13,21,0,0,0,0,12,15,0,0,0,11,5,0,0,0,0,0,48,142,2,15,5,16,4,1,0,0,1,14,0,14,0,1,97,21,7,20,2,1,9,12,5,5,5,0,4,5,3,1,1,1,0,0,1,1,2,2,0,1,1,3,0,2,1,0,2,3,0,5,3,1,2,3,0,0,1,2,111,2,1,2,2,1,2,1,3,0,0,1,3,0,0,0,0,0,3,1,1,2,0,0,0,0,0,3,3,1,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,3,5,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,7,1,0,7,0,0,0,0,3,0,1,0,0,2,0,3,2,0,1,0,2,1,1,0,4,0,5,4,0,2,2,0,0,0,0,1,0,1,1,0,2
217,no province,Senegal,14.4974,-14.4524,15806,no province Senegal,8737371.0,223.0,2.5522551348683716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,6,0,14,0,2,5,0,7,9,20,12,7,13,6,14,11,12,20,13,15,5,12,12,3,4,11,7,6,15,13,2,11,8,15,21,7,8,17,10,35,30,37,66,69,57,65,87,59,51,91,91,67,89,58,104,59,59,83,75,177,109,110,84,121,119,51,64,73,97,98,97,67,71,83,31,92,95,81,106,110,94,97,96,89,134,94,79,99,89,124,119,92,145,94,83,74,122,106,164,144,105,82,64,95,104,121,105,127,112,95,132,129,110,108,128,78,69,110,127,98,132,121,63,45,126,112,63,125,141,138,37,136,145,156,130,129,83,41,156,145,126,52,60,42,46,106,177,172,116,172,137,68,207,153,132,160,130,75,68,141,113,130,161,99,64,43,130,108,90,72,100,55,44,88,83,55,67,39,27,30,58,48,43,44,43,26,223,39,50,27,43,26,24,21,36,21,23,30,40,10,26,37,37,32,17,26,28,19,33,16,23,31,24,24,15,24,17,20,24,26,14,27,25,24,17,18,8,14,6,11,11,12,11,14,7,3,10,18,8,17,15,3,9,15,9,11,24,14,8,5
219,no province,Seychelles,-4.6796,55.492,160,no province Seychelles,7976983.0,50.0,6.2680339170836895e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,50,7,4,0,0,0,0,0,0,0,10,3,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0
220,no province,Sierra Leone,8.460555000000001,-11.779889,2392,no province Sierra Leone,5850342.0,86.0,1.469999531651312e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,1,0,2,0,1,2,2,11,4,5,8,7,11,3,18,0,11,0,11,0,20,12,19,11,12,21,26,6,26,34,16,31,0,49,21,39,15,43,14,15,36,15,21,15,86,28,19,28,30,17,23,9,4,31,13,5,15,17,23,32,24,37,23,18,29,37,7,49,24,23,26,11,18,13,7,7,0,40,16,17,23,12,36,20,6,9,9,5,25,12,14,15,5,17,7,9,17,10,10,13,10,0,16,4,21,13,3,15,0,3,17,15,5,0,20,5,7,5,17,10,8,21,1,15,5,3,7,7,2,0,3,2,8,3,8,12,5,4,2,10,0,6,3,0,6,1,6,6,0,13,1,9,3,2,18,9,13,2,15,7,0,20,6,9,0,6,9,5,11,9,7,0,7,9,7,14,7,10,0,8,10,6,2,5,6,0,3,6,8,2,2,3,1,5,1,3,3,2,1,0,4,4,8,3,1,0,0,2,1,2,2,8,0,4,1,0,1,2,2,0,0,1
224,no province,Solomon Islands,-9.6457,160.1562,16,no province Solomon Islands,59308690.0,5.0,8.43046777799341e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
225,no province,Somalia,5.152149,46.199616,4382,no province Somalia,11193725.0,288.0,2.5728700678281805e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,1,4,0,9,0,4,35,0,20,0,36,19,29,73,49,0,42,0,62,46,44,48,54,19,0,70,51,34,79,38,55,0,69,57,35,81,49,65,0,73,64,34,47,71,21,0,0,0,95,22,20,97,0,88,60,47,66,57,58,0,85,45,34,48,36,61,0,66,39,24,16,38,23,0,36,24,33,0,23,43,0,0,16,10,20,0,20,0,17,36,9,9,13,10,0,13,8,13,4,7,23,0,5,8,11,5,26,10,0,7,0,18,16,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,23,0,6,1,0,8,0,0,4,0,0,6,0,0,0,35,0,0,0,0,0,22,0,30,0,9,0,0,5,0,13,0,1,0,0,0,11,41,23,0,0,0,0,123,0,0,0,0,5,0,0,152,0,0,0,0,0,102,17,0,0,0,0,0,0,0,26,0,0,7,0,0,44,0,0,0,0,0,0,0,0,288,0,0,0,0,0,72,0,0,0,0,0,0,0,81
227,no province,South Sudan,6.877000000000002,31.307,3016,no province South Sudan,21413249.0,323.0,1.5084119182474365e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,28,0,1,10,0,1,0,6,6,16,46,0,0,36,38,9,0,33,0,54,0,0,0,191,82,92,0,151,0,188,0,0,0,0,0,0,0,0,0,0,323,287,0,0,66,0,23,0,0,83,37,17,34,18,10,24,14,12,0,0,0,47,0,18,14,0,0,0,0,0,0,0,0,0,0,0,127,0,5,18,20,0,9,11,0,0,28,19,0,4,43,0,17,0,0,30,77,0,8,0,13,0,13,7,0,2,5,1,4,6,1,1,0,4,0,3,0,2,5,3,3,4,4,1,0,8,0,5,1,3,8,0,1,7,3,0,13,10,0,9,5,2,5,10,33,0,7,11,4,5,7,0,10,6,8,4,0,11,0,11,0,8,14,1,12,0,16,10,11,0,9,10,0,25,5,0,23,2,4,2,5,0,7,0,13,0,2,21,0,14,3,0,0,0,0,17,0,0,0,20,23,0,9,4
230,no province,Sudan,12.8628,30.2176,15047,no province Sudan,10099265.0,410.0,4.0597013743079324e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,2,0,2,0,2,0,1,2,2,0,10,3,0,0,1,33,0,41,0,33,34,0,39,24,38,43,57,67,91,59,0,86,100,74,78,181,53,201,161,135,157,0,146,325,0,302,137,0,410,240,250,192,156,0,370,0,175,279,226,147,137,189,215,151,216,0,161,185,155,148,149,128,213,215,305,280,0,296,264,0,118,191,0,95,273,0,0,0,0,316,0,90,104,0,127,103,87,74,46,46,0,66,101,110,0,0,155,310,0,0,245,0,65,83,0,39,72,0,0,148,94,0,0,42,0,0,114,0,62,0,77,0,82,47,49,103,96,75,61,36,41,59,154,67,71,0,71,37,107,0,0,0,0,0,0,218,30,0,0,0,0,33,0,46,19,0,0,0,0,0,20,0,23,0,14,0,14,0,0,34,0,13,0,0,0,0,0,15,2,0,0,3,18,0,0,0,0,0,6,27,0,0,0,0,18,0,5,0,18,7,32,0,15,47,39,38,0,0,0,147,65,0,191,55,0,0,225,102,319
231,no province,Suriname,3.9193,-56.0278,5278,no province Suriname,8654622.0,139.0,1.6060782319551332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,9,21,10,20,8,8,10,22,6,9,7,24,19,9,12,21,7,25,16,16,10,11,5,0,38,16,16,78,23,11,14,20,12,14,4,29,20,20,31,29,32,15,0,39,21,36,67,39,58,28,50,52,45,58,71,76,58,44,27,97,0,43,110,89,44,88,69,46,107,103,85,98,70,94,108,77,123,55,61,139,79,71,94,109,38,25,66,26,69,55,106,55,25,55,60,66,37,68,26,14,59,28,30,52,50,3,29,14,20,26,20,18,14,17,19,20,10,28,14,4,1,27,14,14,8,25,17,13,11,14,25,14,17,16,7,14,11,11,19,10,7,3,11,6,4,1,11,4,10,7,5,5,4,2,7,2,6,2,5,2,7,5,2,4,9,7,7,6,0,1,3
234,no province,Syria,34.802075,38.99681500000001,6836,no province Syria,9537645.0,105.0,1.1009006940392518e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,4,1,0,0,6,0,0,3,0,0,0,0,0,6,0,0,4,4,0,5,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,2,1,7,0,0,0,0,1,11,16,20,15,0,1,0,0,0,1,0,0,1,0,1,16,3,2,6,12,0,6,7,0,0,1,9,0,11,6,15,12,0,11,13,1,0,13,10,14,19,16,10,20,14,0,0,0,22,0,0,23,22,19,19,19,0,0,26,18,21,23,24,19,23,24,20,23,21,19,23,29,38,45,52,55,61,65,63,67,72,0,105,83,78,84,87,80,83,81,65,70,74,76,72,75,64,59,65,75,62,65,68,75,68,63,67,58,60,62,65,60,30,34,36,38,40,37,40,34,35,33,44,47,42,35,37,34,30,46,52,47,42,40,37,45,46,47,62,50,57,45,56,52,57,48,56,46,44,57,46,44,43,52,40,49,53,67,52,53,50,45,61,54,45,76,76,62,45,68,69,68,69,65,66,61,71,75,77
235,no province,Taiwan*,23.7,121.0,605,no province Taiwan*,59734218.0,27.0,4.520022342972666e-07,1,0,2,0,1,1,3,0,1,1,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,2,2,0,1,1,2,0,2,2,1,1,0,2,5,1,1,1,0,2,1,0,0,0,2,1,1,1,3,6,8,10,23,8,27,18,16,26,20,20,17,15,16,15,8,16,7,10,9,7,8,10,3,3,1,2,3,3,5,0,2,0,0,3,22,2,3,1,1,1,1,0,0,0,0,0,0,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,5,0,0,0,7,1,-1,2,0,1,0,2,-2,0,3,1,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,1,0,1,2,0,0,1,0,1,3,0,3,1,2,0,0,0,1,0,0,3,0,1,1,2,0,0,1,3,2,1,3,0,0,2,1,0,1,4,0,0,5,3,1,4,0,2,0,0,0,0,3,1,1,3,5,4,1,1,4,0,4,1,2,4,5,8,3,2,1,2
236,no province,Tajikistan,38.861,71.2761,11689,no province Tajikistan,69799978.0,211.0,3.022923588887091e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,61,52,102,63,86,82,61,90,0,49,68,72,106,211,204,202,205,207,204,210,201,187,191,171,166,158,139,123,121,123,83,87,91,98,81,83,76,80,81,73,71,68,69,64,62,63,61,58,59,61,58,56,54,63,61,56,52,50,51,0,105,53,0,101,54,49,53,49,46,47,49,46,44,47,52,46,45,48,44,43,46,48,45,44,46,42,43,41,44,46,43,42,44,43,45,42,40,41,0,39,82,44,41,38,39,40,36,34,32,35,37,38,36,34,35,33,34,36,32,35,0,67,36,35,36,34,33,35,32,36,39,40,38,37,35,39,41,42,43,45,44,43,42,44,43,45,42,43,41,39,41,43,42,41,43,40,39,40,41,42,40,43,42,38,37,39,38,40,41,38,40,41,39,40,42,41,40,43,41,40,39,38,40,37,42,43,41,39,37,38,42,40,41,39,40,38,39,37,39,40
